Product ID,Handle,Title,URL,Status,Published,Total Variants,In Stock Variants,Out of Stock Variants,Inventory %,Option 1 Name,Option 2 Name,Option 1 Values,Option 2 Values
10126616690961,rudis-label-youth-t-shirt,RUDIS Label Youth T-Shirt,https://www.rudis.com/products/rudis-label-youth-t-shirt,Active,true,18,0,18,0.0,Color,Size,"Black, Emerald, Navy, Red, Royal, White","LG, MD, SM"
10162611585297,rudis-melting-logo-youth-t-shirt,RUDIS Melting Logo Youth T-Shirt,https://www.rudis.com/products/rudis-melting-logo-youth-t-shirt,Active,true,18,0,18,0.0,Color,Size,"Black, Charcoal, Cream, Gray, Navy, White","LG, MD, SM"
10127892316433,rudis-split-quadhex-jogger,RUDIS Split Quadhex Jogger,https://www.rudis.com/products/rudis-split-quadhex-jogger,Active,true,21,3,18,14.3,Color,Size,"Black, Heather Gray, Red","2XL, 3XL, LG, MD, SM, XL, XS"
10159922381073,rudis-big-hex-elite-super-soft-t-shirt,Big Hex Elite Super Soft T-Shirt,https://www.rudis.com/products/rudis-big-hex-elite-super-soft-t-shirt,Active,true,87,69,18,79.3,Color,Size,"Black/Pink, Black/Silver, Charcoal, Dark Olive/Black, Emerald, Heather Gray, Light Blue, Pink/Black, Purple/White, Red, Royal, Royal/White, Teal/Pink, White","2XL, 3XL, LG, MD, SM, XL, XS"
10156580471057,rudis-street-adult-lifestyle-shoes-navy,RUDIS Street Adult Lifestyle Shoes - Navy,https://www.rudis.com/products/rudis-street-adult-lifestyle-shoes-navy,Active,true,18,1,17,5.6,Color,Size,Navy,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 4.5Y/6W, 5.5Y/7W, 5Y/6.5W, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10144745816337,rudis-core-elite-2-0-singlet,RUDIS Core Elite 2.0 Singlet,https://www.rudis.com/products/rudis-core-elite-2-0-singlet,Active,true,80,63,17,78.8,Color,Size,"Black/Orange, Black/Pink, Black/White, Black/Yellow, Forest Green, Navy, Purple, Red, Royal, White","2XL, 3XL, 4XL, LG, MD, SM, XL, XS"
8724334248209,team-rudis-united-elite-singlet,Team RUDIS World Wide Elite Singlet,https://www.rudis.com/products/team-rudis-united-elite-singlet,Active,true,16,0,16,0.0,Color,Size,"Light Blue, Orange","2XL, 2XS, 3XS, LG, MD, SM, XL, XS"
8781295583505,jb1-adult-wrestling-shoes-alliseeisgold-gold,JB1 Adult Wrestling Shoes - ALLISEEISGOLD - GOLD,https://www.rudis.com/products/jb1-adult-wrestling-shoes-alliseeisgold-gold,Active,true,16,0,16,0.0,Color,Size,ALLISEEISGOLD - GOLD,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 15M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
9600092602641,rudis-mens-elite-singlet-custom3,RUDIS Men's Elite Singlet,https://www.rudis.com/products/rudis-mens-elite-singlet-custom3,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
9600111083793,rudis-womens-elite-singlet-custom1,RUDIS Women's Elite Singlet,https://www.rudis.com/products/rudis-womens-elite-singlet-custom1,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
9600111214865,rudis-womens-elite-singlet-custom2,RUDIS Women's Elite SInglet,https://www.rudis.com/products/rudis-womens-elite-singlet-custom2,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
9929938206993,jb1-adult-wrestling-shoes-eagle,JB1 Adult Wrestling Shoes - Eagle,https://www.rudis.com/products/jb1-adult-wrestling-shoes-eagle,Active,true,16,0,16,0.0,Color,Size,Eagle,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 15M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10059915919633,rudis-mens-elite-singlet-custom-t-d4,RUDIS Men's Elite Singlet,https://www.rudis.com/products/rudis-mens-elite-singlet-custom-t-d4,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
10059922440465,rudis-womens-elite-singlet-custom-t-d4,RUDIS Women's Elite Singlet,https://www.rudis.com/products/rudis-womens-elite-singlet-custom-t-d4,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
10059936104721,rudis-womens-elite-singlet-1-custom-t-d3,RUDIS Women's Elite Singlet,https://www.rudis.com/products/rudis-womens-elite-singlet-1-custom-t-d3,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
10223713452305,jb1-adult-wrestling-shoes-ice-blue,JB1 Adult Wrestling Shoes - Ice Blue,https://www.rudis.com/products/jb1-adult-wrestling-shoes-ice-blue,Active,true,16,0,16,0.0,Color,Size,Ice Blue,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 15M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10381046808849,rudis-mens-elite-singlet-custom7,RUDIS Men's Elite Singlet,https://www.rudis.com/products/rudis-mens-elite-singlet-custom7,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
10381046317329,rudis-mens-elite-singlet-custom6,RUDIS Men's Elite Singlet,https://www.rudis.com/products/rudis-mens-elite-singlet-custom6,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
10346254369041,rudis-mens-elite-singlet-custom5,RUDIS Men's Elite Singlet,https://www.rudis.com/products/rudis-mens-elite-singlet-custom5,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
10443231068433,rudis-womens-elite-singlet-custom6,RUDIS Women's Elite Singlet,https://www.rudis.com/products/rudis-womens-elite-singlet-custom6,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
10443233132817,rudis-womens-elite-singlet-custom7,RUDIS Women's Elite Singlet,https://www.rudis.com/products/rudis-womens-elite-singlet-custom7,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
10420482048273,vik-usaw-logo-go-to-polo,VIK - USAW Logo Go-To Polo,https://www.rudis.com/products/vik-usaw-logo-go-to-polo,Active,true,16,0,16,0.0,Color,Size,"Carbon, Lunar Gray","2XL, 3XL, 4XL, LG, MD, SM, XL, XS"
10443228741905,rudis-womens-elite-singlet-custom5,RUDIS Women's Elite Singlet,https://www.rudis.com/products/rudis-womens-elite-singlet-custom5,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
10521013584145,rudis-mens-elite-singlet-custom2,RUDIS Men's Elite Singlet,https://www.rudis.com/products/rudis-mens-elite-singlet-custom2,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
10492353937681,rudis-colt-4-0-adult-wrestling-shoes-ninja-turtle,RUDIS Colt 4.0 Adult Wrestling Shoes - Ninja Turtle,https://www.rudis.com/products/rudis-colt-4-0-adult-wrestling-shoes-ninja-turtle,Active,true,16,0,16,0.0,Color,Size,Ninja Turtle,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 15M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10627258122513,rudis-mens-elite-singlet-custom1,RUDIS Men's Elite Singlet,https://www.rudis.com/products/rudis-mens-elite-singlet-custom1,Active,true,16,0,16,0.0,Size,,"2T, 2XL, 3T, 3XL, 4XL, 5XL, LG, MD, SM, XL, XS, YLG, YMD, YSM, YXL, YXS",
10647438295313,jb1-adult-wrestling-shoes-naughty-nice,JB1 Adult Wrestling Shoes - Naughty & Nice,https://www.rudis.com/products/jb1-adult-wrestling-shoes-naughty-nice,Active,true,16,0,16,0.0,Color,Size,Naughty & Nice,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 15M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10647458775313,rudis-kolat-adult-wrestling-shoes-light-speed,RUDIS Kolat Adult Wrestling Shoes - Light Speed,https://www.rudis.com/products/rudis-kolat-adult-wrestling-shoes-light-speed,Active,true,16,0,16,0.0,Color,Size,Light Speed,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 15M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10647438197009,jb1-adult-wrestling-shoes-pink-lemonade,JB1 Adult Wrestling Shoes - Pink Lemonade,https://www.rudis.com/products/jb1-adult-wrestling-shoes-pink-lemonade,Active,true,16,0,16,0.0,Color,Size,Pink Lemonade,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 15M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
10184667234577,camo-womens-elite-2-0-singlet,Camo Women's Elite 2.0 Singlet,https://www.rudis.com/products/camo-womens-elite-2-0-singlet,Active,true,21,5,16,23.8,Color,Size,"Black, Pink, Purple","2XL, 3XL, LG, MD, SM, XL, XS"
10383166243089,uww-globe-elite-terry-crewneck,UWW Globe Elite Terry Crewneck,https://www.rudis.com/products/uww-globe-elite-terry-crewneck,Active,true,21,5,16,23.8,Color,Size,"Athletic Gray, Black, Lunar Gray","2XL, 3XL, LG, MD, SM, XL, XS"
9121197818129,rudis-womens-lightweight-tech-jogger,RUDIS Women's Lightweight Tech Jogger,https://www.rudis.com/products/rudis-womens-lightweight-tech-jogger,Active,true,24,8,16,33.3,Color,Size,"Black, Cedar, Dark Olive, Lunar Gray","2XL, LG, MD, SM, XL, XS"
8698327990545,rudis-journey-adult-training-shoes-predator,RUDIS Journey Adult Training Shoes - Predator,https://www.rudis.com/products/rudis-journey-adult-training-shoes-predator,Active,true,15,0,15,0.0,Color,Size,Predator,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8698328154385,rudis-journey-adult-training-shoes-tornado-warning,RUDIS Journey Adult Training Shoes - Tornado Warning,https://www.rudis.com/products/rudis-journey-adult-training-shoes-tornado-warning,Active,true,15,0,15,0.0,Color,Size,Tornado Warning,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8698328383761,rudis-journey-adult-training-shoes-sirus-white,RUDIS Journey Adult Training Shoes - Sirus White,https://www.rudis.com/products/rudis-journey-adult-training-shoes-sirus-white,Active,true,15,0,15,0.0,Color,Size,Sirus White,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8698327957777,rudis-journey-adult-training-shoes-tropical-dusk,RUDIS Journey Adult Training Shoes - Tropical Dusk,https://www.rudis.com/products/rudis-journey-adult-training-shoes-tropical-dusk,Active,true,15,0,15,0.0,Color,Size,Tropical Dusk,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8724329791761,rudis-wrestling-super-soft-fleece-youth-crewneck,RUDIS Wrestling Super Soft Fleece Youth Crewneck,https://www.rudis.com/products/rudis-wrestling-super-soft-fleece-youth-crewneck,Active,true,15,0,15,0.0,Color,Size,"Black, Graphite, Light Gray, Navy, White","LG, MD, SM"
8763887223057,ks-turbine-adult-wrestling-shoes-midnight-chrome,KS Turbine Adult Wrestling Shoes - Midnight Chrome,https://www.rudis.com/products/ks-turbine-adult-wrestling-shoes-midnight-chrome,Active,true,15,0,15,0.0,Color,Size,Midnight Chrome,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8763887255825,ks-infinity-edge-adult-wrestling-shoes-ammo,KS Infinity Edge Adult Wrestling Shoes - Ammo,https://www.rudis.com/products/ks-infinity-edge-adult-wrestling-shoes-ammo,Active,true,15,0,15,0.0,Color,Size,Ammo,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
9070841463057,kenny-monday-1988-adult-wrestling-shoes-purple,Kenny Monday 1988 Adult Wrestling Shoes - Purple,https://www.rudis.com/products/kenny-monday-1988-adult-wrestling-shoes-purple,Active,true,15,0,15,0.0,Color,Size,Purple,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
9092399333649,rudis-cinched-womens-crop-hoodie,RUDIS Cinched Women's Crop Hoodie,https://www.rudis.com/products/rudis-cinched-womens-crop-hoodie,Active,true,15,0,15,0.0,Color,Size,"Black, Cream, Military Green","2XL, LG, MD, SM, XL"
8763886797073,kenny-monday-1988-adult-wrestling-shoes-black,Kenny Monday 1988 Adult Wrestling Shoes - Black,https://www.rudis.com/products/kenny-monday-1988-adult-wrestling-shoes-black,Active,true,15,0,15,0.0,Color,Size,Black,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8766533173521,samurai-speed-adult-wrestling-shoes-the-way,Samurai Speed Adult Wrestling Shoes - The Way,https://www.rudis.com/products/samurai-speed-adult-wrestling-shoes-the-way,Active,true,15,0,15,0.0,Color,Size,The Way,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781075251473,ks-infinity-adult-wrestling-shoes-yang-white-lime,KS Infinity Adult Wrestling Shoes - Yang White/Lime,https://www.rudis.com/products/ks-infinity-adult-wrestling-shoes-yang-white-lime,Active,true,15,0,15,0.0,Color,Size,Yang White/Lime,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781067125009,ninety-5-classic-adult-wrestling-shoe-spur,Ninety-5 Classic Adult Wrestling Shoe - Spur,https://www.rudis.com/products/ninety-5-classic-adult-wrestling-shoe-spur,Active,true,15,0,15,0.0,Color,Size,Spur,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781303087377,rudis-journey-knit-adult-training-shoes-morpho-blue,RUDIS Journey Knit Adult Training Shoes - Morpho Blue,https://www.rudis.com/products/rudis-journey-knit-adult-training-shoes-morpho-blue,Active,true,15,0,15,0.0,Color,Size,Morpho Blue,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781065158929,sf-tbilisi-rocky-champion-adult-wrestling-shoes-white,"SF-Tbilisi ""ROCKY Champion"" Adult Wrestling Shoes",https://www.rudis.com/products/sf-tbilisi-rocky-champion-adult-wrestling-shoes-white,Active,true,15,0,15,0.0,Color,Size,White,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781066928401,ninety-5-classic-adult-wrestling-shoe-magic,Ninety-5 Classic Adult Wrestling Shoe - Magic,https://www.rudis.com/products/ninety-5-classic-adult-wrestling-shoe-magic,Active,true,15,0,15,0.0,Color,Size,Magic,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781297418513,ks-infinity-edge-adult-wrestling-shoes-cowboy,KS Infinity Edge Adult Wrestling Shoes - Cowboy,https://www.rudis.com/products/ks-infinity-edge-adult-wrestling-shoes-cowboy,Active,true,15,0,15,0.0,Color,Size,Cowboy,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781066600721,ninety-5-classic-adult-wrestling-shoe-chili-pepper,Ninety-5 Classic Adult Wrestling Shoe - Chili Pepper,https://www.rudis.com/products/ninety-5-classic-adult-wrestling-shoe-chili-pepper,Active,true,15,0,15,0.0,Color,Size,Chili Pepper,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781295321361,jordan-burroughs-alpha-2-0-adult-wrestling-shoes-world-wide-orange,Jordan Burroughs Alpha 2.0 Adult Wrestling Shoes - World Wide Orange,https://www.rudis.com/products/jordan-burroughs-alpha-2-0-adult-wrestling-shoes-world-wide-orange,Active,true,15,0,15,0.0,Color,Size,World Wide Orange,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781303120145,rudis-journey-knit-adult-training-shoes-sky-blue,RUDIS Journey Knit Adult Training Shoes - Sky Blue,https://www.rudis.com/products/rudis-journey-knit-adult-training-shoes-sky-blue,Active,true,15,0,15,0.0,Color,Size,Sky Blue,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781295124753,jordan-burroughs-alpha-2-0-adult-wrestling-shoes-lady-liberty,Jordan Burroughs Alpha 2.0 Adult Wrestling Shoes - Lady Liberty,https://www.rudis.com/products/jordan-burroughs-alpha-2-0-adult-wrestling-shoes-lady-liberty,Active,true,15,0,15,0.0,Color,Size,Lady Liberty,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781303054609,rudis-journey-knit-adult-training-shoes-moonbeam,RUDIS Journey Knit Adult Training Shoes - Moonbeam,https://www.rudis.com/products/rudis-journey-knit-adult-training-shoes-moonbeam,Active,true,15,0,15,0.0,Color,Size,Moonbeam,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
9391159607569,rudis-throwdown-youth-elite-wrestling-shorts,RUDIS Throwdown Youth Elite Wrestling Shorts,https://www.rudis.com/products/rudis-throwdown-youth-elite-wrestling-shorts,Active,true,15,0,15,0.0,Color,Size,"Black, Navy, Red, Royal, White","LG, MD, SM"
9380699308305,rudis-international-adult-wrestling-shoes-royal,RUDIS International Adult Wrestling Shoes - Royal,https://www.rudis.com/products/rudis-international-adult-wrestling-shoes-royal,Active,true,15,0,15,0.0,Color,Size,Royal,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781303152913,rudis-journey-knit-adult-training-shoes-volt,RUDIS Journey Knit Adult Training Shoes - Volt,https://www.rudis.com/products/rudis-journey-knit-adult-training-shoes-volt,Active,true,15,0,15,0.0,Color,Size,Volt,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
9244177367313,rudis-journey-knit-adult-training-shoes-red,JB Edition Journey Knit Adult Training Shoes - Red,https://www.rudis.com/products/rudis-journey-knit-adult-training-shoes-red,Active,true,15,0,15,0.0,Color,Size,Red,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781297484049,ks-infinity-edge-adult-wrestling-shoes-rio,KS Infinity Edge Adult Wrestling Shoes - Rio,https://www.rudis.com/products/ks-infinity-edge-adult-wrestling-shoes-rio,Active,true,15,0,15,0.0,Color,Size,Rio,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
9380699373841,rudis-international-adult-wrestling-shoes-red,RUDIS International Adult Wrestling Shoes - Red,https://www.rudis.com/products/rudis-international-adult-wrestling-shoes-red,Active,true,15,0,15,0.0,Color,Size,Red,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781302890769,rudis-journey-knit-adult-training-shoes-coastal-blue,RUDIS Journey Knit Adult Training Shoes - Coastal Blue,https://www.rudis.com/products/rudis-journey-knit-adult-training-shoes-coastal-blue,Active,true,15,0,15,0.0,Color,Size,Coastal Blue,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8781295255825,jordan-burroughs-alpha-2-0-adult-wrestling-shoes-world-wide-navy,Jordan Burroughs Alpha 2.0 Adult Wrestling Shoes - World Wide Navy,https://www.rudis.com/products/jordan-burroughs-alpha-2-0-adult-wrestling-shoes-world-wide-navy,Active,true,15,0,15,0.0,Color,Size,World Wide Navy,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8802134556945,ks-turbine-adult-wrestling-shoes-purple-cosmo,KS Turbine Adult Wrestling Shoes - Purple Cosmo,https://www.rudis.com/products/ks-turbine-adult-wrestling-shoes-purple-cosmo,Active,true,15,0,15,0.0,Color,Size,Purple Cosmo,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
8763887157521,ks-infinity-edge-adult-wrestling-shoes-world-wide,KS Infinity Edge Adult Wrestling Shoes - World Wide,https://www.rudis.com/products/ks-infinity-edge-adult-wrestling-shoes-world-wide,Active,true,15,0,15,0.0,Color,Size,World Wide,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
9367100850449,rudis-journey-knit-adult-training-shoes-neon,RUDIS Journey Knit Adult Training Shoes - Neon,https://www.rudis.com/products/rudis-journey-knit-adult-training-shoes-neon,Active,true,15,0,15,0.0,Color,Size,Neon,"10.5M/12W, 10M/11.5W, 11.5M/13W, 11M/12.5W, 12M, 13M, 14M, 6.5M/8W, 6M/7.5W, 7.5M/9W, 7M/8.5W, 8.5M/10W, 8M/9.5W, 9.5M/11W, 9M/10.5W"
